location_id,year_id,age_group_id,sex_id,nid,super_region,region,country,measure,is_outlier,sample_size,val,variance,QA,citation_short,citation
163,2012,22,3,696,South Asia,South Asia,India,proportion,0,11,0.001,9.08E-05,2,Mathew (2014),"Mathew R, Jobin SR. Current trends of antimicrobial susceptibility of Salmonella enterica serovar Typhi and ParaTyphi a from blood cultures in a tertiary care center of Chennai, Tamil Nadu, India. Res J Pharm Biol Chem Sci 2014; 5(2): 1167-74."
163,2013,22,3,2967,South Asia,South Asia,India,proportion,0,6,0.001,0.0001665,2,Iyer (2017),"Iyer RN, Jangam RR, Jacinth A, Venkatalakshmi A, Nahdi FB. Prevalence and trends in the antimicrobial susceptibility pattern of Salmonella enterica serovars Typhi and ParaTyphi A among children in a pediatric tertiary care hospital in South India over a period of ten years: a retrospective study. Eur J Clin Microbiol Infect Dis 2017; 07: 07."
163,2013,22,3,5124,South Asia,South Asia,India,proportion,0,111,0.001,9.00E-06,1,Joshi (2019),"Joshi S, Adhikary R, Beena HB, et al. Trends in antibiotic susceptibility of enteric fever isolates from South India, 2002–2013.Medical Journal Armed Forces India 2019;75(1):81-85"
163,2013,22,3,4650,South Asia,South Asia,India,proportion,0,14,0.5714,0.017493003,2,Yadav (2016),"Yadav VC, Kiran VR, Sharma R. Enteric fever in Bastar tribal region-prevalence and sensitivity patterns. J Evol Med Dent Sci 2016; 5(53): 3526-30."
163,2013,22,3,3039,South Asia,South Asia,India,proportion,0,117,0.001,8.54E-06,2,Sharvani (2016),"Sharvani R, Hemavathi, Dayanand DK, Shenoy P, Sarmah P. Antibiogram of Salmonella isolates: time to consider antibiotic salvage. J Clin Diagn Res 2016; 10(5): DC6-DC8."
163,2013,22,3,5097,South Asia,South Asia,India,proportion,0,11,0.0909,0.007512472,2,Makkar (2018),"Makkar A, Gupta S, Khan ID, et al. Epidemiological Profile and Antimicrobial Resistance Pattern of Enteric Fever in a Tertiary Care Hospital of North India - a Seven Year Ambispective Study.Acta Medica (Hradec Kralove) 2018;61(4):125-130"
163,2013,22,3,5110,South Asia,South Asia,India,proportion,0,6,0.001,0.0001665,1,Sharma (2018),"Sharma P, Dahiya S, Manral N, et al. Changing trends of culture-positive typhoid fever and antimicrobial susceptibility in a tertiary care North Indian Hospital over the last decade.Indian Journal of Medical Microbiology 2018;36(1):70-76"
163,2013,22,3,4597,South Asia,South Asia,India,proportion,0,8,0.001,0.000124875,1,Misra (2016),"Misra R, Thakare R, Amrin N, Prasad KN, Chopra S, Dhole TN. Antimicrobial susceptibility pattern and sequence analysis of DNA gyrase and DNA topoisomerase IV in Salmonella enterica serovars Typhi and ParaTyphi A isolates with decreased susceptibility to ciprofloxacin. Trans R Soc Trop Med Hyg 2016; 110(8): 472-9."
163,2013,22,3,248,South Asia,South Asia,India,proportion,0,9,0.001,0.000111,1,Dutta (2014),"Dutta S, Das S, Mitra U, et al. Antimicrobial resistance, virulence profiles and molecular subtypes of Salmonella enterica serovars Typhi and ParaTyphi A blood isolates from Kolkata, India during 2009-2013. PLoS ONE 2014; 9(8): e101347."
163,2014,22,3,4650,South Asia,South Asia,India,proportion,0,5,0.6,0.048,2,Yadav (2016),"Yadav VC, Kiran VR, Sharma R. Enteric fever in Bastar tribal region-prevalence and sensitivity patterns. J Evol Med Dent Sci 2016; 5(53): 3526-30."
163,2014,22,3,4597,South Asia,South Asia,India,proportion,0,6,0.001,0.0001665,1,Misra (2016),"Misra R, Thakare R, Amrin N, Prasad KN, Chopra S, Dhole TN. Antimicrobial susceptibility pattern and sequence analysis of DNA gyrase and DNA topoisomerase IV in Salmonella enterica serovars Typhi and ParaTyphi A isolates with decreased susceptibility to ciprofloxacin. Trans R Soc Trop Med Hyg 2016; 110(8): 472-9."
163,2014,22,3,3047,South Asia,South Asia,India,proportion,0,10,0.001,9.99E-05,2,Ramesh (2016),"Ramesh U, Das S, Balasubramanian A. Re-emergence of chloramphenicol-susceptible Salmonella Typhi and ParaTyphi A strains in India. Indian J Med Microbiol 2016; 34(2): 262-3."
163,2014,22,3,5110,South Asia,South Asia,India,proportion,0,5,0.001,0.0001998,1,Sharma (2018),"Sharma P, Dahiya S, Manral N, et al. Changing trends of culture-positive typhoid fever and antimicrobial susceptibility in a tertiary care North Indian Hospital over the last decade.Indian Journal of Medical Microbiology 2018;36(1):70-76"
163,2014,22,3,5097,South Asia,South Asia,India,proportion,0,35,0.001,2.85E-05,2,Makkar (2018),"Makkar A, Gupta S, Khan ID, et al. Epidemiological Profile and Antimicrobial Resistance Pattern of Enteric Fever in a Tertiary Care Hospital of North India - a Seven Year Ambispective Study.Acta Medica (Hradec Kralove) 2018;61(4):125-130"
163,2015,22,3,2999,South Asia,South Asia,India,proportion,0,162,0.001,6.17E-06,1,Dahiya(2017),"Dahiya S, Sharma P, Kumari B, et al. Characterisation of antimicrobial resistance in Salmonellae during 2014-2015 from four centres across India: An ICMR antimicrobial resistance surveillance network report. Indian J Med Microbiol 2017; 35(1): 61-8."
163,2015,22,3,5110,South Asia,South Asia,India,proportion,0,13,0.001,7.68E-05,1,Sharma (2018),"Sharma P, Dahiya S, Manral N, et al. Changing trends of culture-positive typhoid fever and antimicrobial susceptibility in a tertiary care North Indian Hospital over the last decade.Indian Journal of Medical Microbiology 2018;36(1):70-76"
163,2015,22,3,5113,South Asia,South Asia,India,proportion,0,271,0.001,3.69E-06,1,Sur (2018),"Sur D, Barkume C, Mukhopadhyay B, et al. A Retrospective Review of Hospital-Based Data on Enteric Fever in India, 2014-2015.Journal of Infectious Diseases 2018;218(suppl_4):S206-S213"
163,2015,22,3,5097,South Asia,South Asia,India,proportion,0,18,0.001,5.55E-05,2,Makkar (2018),"Makkar A, Gupta S, Khan ID, et al. Epidemiological Profile and Antimicrobial Resistance Pattern of Enteric Fever in a Tertiary Care Hospital of North India - a Seven Year Ambispective Study.Acta Medica (Hradec Kralove) 2018;61(4):125-130"
163,2016,22,3,2967,South Asia,South Asia,India,proportion,0,10,0.001,9.99E-05,2,Iyer (2017),"Iyer RN, Jangam RR, Jacinth A, Venkatalakshmi A, Nahdi FB. Prevalence and trends in the antimicrobial susceptibility pattern of Salmonella enterica serovars Typhi and ParaTyphi A among children in a pediatric tertiary care hospital in South India over a period of ten years: a retrospective study. Eur J Clin Microbiol Infect Dis 2017; 07: 07."
163,2016,22,3,5097,South Asia,South Asia,India,proportion,0,33,0.001,3.03E-05,2,Makkar (2018),"Makkar A, Gupta S, Khan ID, et al. Epidemiological Profile and Antimicrobial Resistance Pattern of Enteric Fever in a Tertiary Care Hospital of North India - a Seven Year Ambispective Study.Acta Medica (Hradec Kralove) 2018;61(4):125-130"
163,2016,22,3,5110,South Asia,South Asia,India,proportion,0,24,0.001,4.16E-05,1,Sharma (2018),"Sharma P, Dahiya S, Manral N, et al. Changing trends of culture-positive typhoid fever and antimicrobial susceptibility in a tertiary care North Indian Hospital over the last decade.Indian Journal of Medical Microbiology 2018;36(1):70-76"
163,2017,22,3,5097,South Asia,South Asia,India,proportion,1,38,0.001,2.63E-05,2,Makkar (2018),"Makkar A, Gupta S, Khan ID, et al. Epidemiological Profile and Antimicrobial Resistance Pattern of Enteric Fever in a Tertiary Care Hospital of North India - a Seven Year Ambispective Study.Acta Medica (Hradec Kralove) 2018;61(4):125-130"
163,2017,22,3,5119,South Asia,South Asia,India,proportion,1,6,0.001,0.0001665,2,Wankhede (2018),Wankhede SV and Apurva. Prevalence and antibiogram of Salmonella Typhi and Paratyphi A isolates from a tertiary care hospital.Indian Journal of Basic and Applied Medical Research 2018;7(Diagnostic):31-38
164,1992,22,3,5064,South Asia,South Asia,Nepal,proportion,0,131,0.0534,0.000385866,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,1993,22,3,5064,South Asia,South Asia,Nepal,proportion,0,90,0.0556,0.000583429,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,1994,22,3,5064,South Asia,South Asia,Nepal,proportion,0,224,0.0089,3.94E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,1995,22,3,5064,South Asia,South Asia,Nepal,proportion,0,166,0.0361,0.000209619,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,1996,22,3,5064,South Asia,South Asia,Nepal,proportion,0,95,0.001,1.05E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,1996,22,3,871,South Asia,South Asia,Nepal,proportion,0,875,0.048,5.22E-05,2,Maskey (2008),"Maskey AP, Basnyat B, Thwaites GE, Campbell JI, Farrar JJ, Zimmerman MD. Emerging trends in enteric fever in Nepal: 9124 cases confirmed by blood culture 1993-2003. Trans R Soc Trop Med Hyg 2008; 102(1): 91-5."
164,1997,22,3,5064,South Asia,South Asia,Nepal,proportion,0,100,0.02,0.000196,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,1998,22,3,5064,South Asia,South Asia,Nepal,proportion,0,146,0.0068,4.63E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,1999,22,3,5064,South Asia,South Asia,Nepal,proportion,0,57,0.0175,0.000301645,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2000,22,3,5064,South Asia,South Asia,Nepal,proportion,0,262,0.0076,2.88E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2001,22,3,5064,South Asia,South Asia,Nepal,proportion,0,345,0.001,2.90E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2001,22,3,3669,South Asia,South Asia,Nepal,proportion,0,57,0.001,1.75E-05,2,Woods (2006),"Woods CW, Murdoch DR, Zimmerman MD, et al. Emergence of Salmonella enterica serotype ParaTyphi A as a major cause of enteric fever in Kathmandu, Nepal. Trans R Soc Trop Med Hyg 2006; 100(11): 1063-7."
164,2001,22,3,871,South Asia,South Asia,Nepal,proportion,0,1809,0.0166,9.02E-06,2,Maskey (2008),"Maskey AP, Basnyat B, Thwaites GE, Campbell JI, Farrar JJ, Zimmerman MD. Emerging trends in enteric fever in Nepal: 9124 cases confirmed by blood culture 1993-2003. Trans R Soc Trop Med Hyg 2008; 102(1): 91-5."
164,2001,22,3,1967,South Asia,South Asia,Nepal,proportion,0,8,0.001,0.000124875,2,Guha (2005),"Guha S, Jalan BY, Dey S, Easow JM, Wilson G, Shivananda PG. Salmonella bacteraemia in Pokhara: emergence of antibiotic resistance. Nepal Med Coll J 2005; 7(1): 23-5."
164,2002,22,3,1967,South Asia,South Asia,Nepal,proportion,0,10,0.001,9.99E-05,2,Guha (2005),"Guha S, Jalan BY, Dey S, Easow JM, Wilson G, Shivananda PG. Salmonella bacteraemia in Pokhara: emergence of antibiotic resistance. Nepal Med Coll J 2005; 7(1): 23-5."
164,2002,22,3,953,South Asia,South Asia,Nepal,proportion,0,23,0.0435,0.001809033,2,Malla (2005),"Malla S, Kansakar P, Serichantalergs, Rahman M, Basnet S. Epidemiology of typhoid and paratyphoid fever in Kathmandu: two years study and trends of antimicrobial resistance. JNMA J Nepal Med Assoc 2005; 44(157): 18-22."
164,2002,22,3,5064,South Asia,South Asia,Nepal,proportion,0,883,0.0102,1.14E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2003,22,3,712,South Asia,South Asia,Nepal,proportion,0,39,0.001,2.56E-05,2,Shirakawa (2006),"Shirakawa T, Acharya B, Kinoshita S, Kumagai S, Gotoh A, Kawabata M. Decreased susceptibility to fluoroquinolones and gyrA gene mutation in the Salmonella enterica serovar Typhi and ParaTyphi A isolated in Katmandu, Nepal, in 2003. Diagn Microbiol Infect Dis 2006; 54(4): 299-303."
164,2003,22,3,1967,South Asia,South Asia,Nepal,proportion,0,20,0.05,0.002375,2,Guha (2005),"Guha S, Jalan BY, Dey S, Easow JM, Wilson G, Shivananda PG. Salmonella bacteraemia in Pokhara: emergence of antibiotic resistance. Nepal Med Coll J 2005; 7(1): 23-5."
164,2003,22,3,953,South Asia,South Asia,Nepal,proportion,0,302,0.0166,5.41E-05,2,Malla (2005),"Malla S, Kansakar P, Serichantalergs, Rahman M, Basnet S. Epidemiology of typhoid and paratyphoid fever in Kathmandu: two years study and trends of antimicrobial resistance. JNMA J Nepal Med Assoc 2005; 44(157): 18-22."
164,2003,22,3,5064,South Asia,South Asia,Nepal,proportion,0,415,0.0072,1.72E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2004,22,3,1988,South Asia,South Asia,Nepal,proportion,0,200,0.015,7.39E-05,2,Maskey (2006),"Maskey AP, Day JN, Phung QT, et al. Salmonella enterica serovar ParaTyphi A and S. enterica serovar Typhi cause indistinguishable clinical syndromes in Kathmandu, Nepal. Clin Infect Dis 2006; 42(9): 1247-53."
164,2004,22,3,5064,South Asia,South Asia,Nepal,proportion,0,385,0.0052,1.34E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2004,22,3,953,South Asia,South Asia,Nepal,proportion,0,105,0.0095,8.96E-05,2,Malla (2005),"Malla S, Kansakar P, Serichantalergs, Rahman M, Basnet S. Epidemiology of typhoid and paratyphoid fever in Kathmandu: two years study and trends of antimicrobial resistance. JNMA J Nepal Med Assoc 2005; 44(157): 18-22."
164,2005,22,3,5064,South Asia,South Asia,Nepal,proportion,0,334,0.003,8.96E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2005,22,3,850,South Asia,South Asia,Nepal,proportion,0,28,0.001,3.57E-05,2,Tamang (2007),"Tamang MD, Oh J, Seol S, et al. Emergence of multidrug-resistant Salmonella enterica serovar Typhi associated with a class 1 integron carrying the dfrA7 gene cassette in Nepal. Int J Antimicrob Agents 2007; 30(4): 330-5."
164,2005,22,3,971,South Asia,South Asia,Nepal,proportion,0,44,0.001,2.27E-05,2,Amatya (2007),"Amatya NM, Shrestha B, Lekhak B. Etiological agents of bacteraemia and antibiotic susceptibility pattern in Kathmandu Model Hospital. JNMA J Nepal Med Assoc 2007; 46(167): 112-8."
164,2006,22,3,406,South Asia,South Asia,Nepal,proportion,0,6,0.001,0.0001665,3,Kelly(2011),"Kelly DF, Thorson S, Maskey M, et al. The burden of vaccine-preventable invasive bacterial infections and pneumonia in children admitted to hospital in urban Nepal. Int J Infect Dis 2011; 15(1): e17-23."
164,2006,22,3,5064,South Asia,South Asia,Nepal,proportion,0,325,0.001,3.07E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2007,22,3,1092,South Asia,South Asia,Nepal,proportion,0,102,0.001,9.79E-06,2,Arjyal (2011),"Arjyal A, Basnyat B, Koirala S, et al. Gatifloxacin versus chloramphenicol for uncomplicated enteric fever: an open-label, randomised, controlled trial. Lancet Infect Dis 2011; 11(6): 445-54."
164,2007,22,3,393,South Asia,South Asia,Nepal,proportion,0,6,0.1667,0.023151852,2,Easow(2010),"Easow JM, Joseph NM, Dhungel BA, Chapagain B, Shivananda PG. Blood stream infections among febrile patients attending a teaching hospital in Western Region of Nepal. Australasian Medical Journal 2010; 3(10): 633-7."
164,2007,22,3,5064,South Asia,South Asia,Nepal,proportion,0,195,0.0103,5.23E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2008,22,3,1989,South Asia,South Asia,Nepal,proportion,0,30,0.0333,0.001073037,2,Acharya (2011),"Acharya D, Bhatta DR, Malla S, Dumre SP, Adhikari N, Kandel BP. Salmonella enterica serovar ParaTyphi A: an emerging cause of febrile illness in Nepal. Nepal Med Coll J 2011; 13(2): 69-73."
164,2008,22,3,1791,South Asia,South Asia,Nepal,proportion,0,34,0.0294,0.000839284,2,Prajapati (2008),"Prajapati B, Rai GK, Rai SK, et al. Prevalence of Salmonella Typhi and ParaTyphi infection in children: a hospital based study. Nepal Med Coll J 2008; 10(4): 238-41."
164,2008,22,3,5064,South Asia,South Asia,Nepal,proportion,0,285,0.001,3.51E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2009,22,3,1402,South Asia,South Asia,Nepal,proportion,0,22,0.001,4.54E-05,2,Dongol(2012),"Dongol S, Thompson CN, Clare S, et al. The microbiological and clinical characteristics of invasive Salmonella in gallbladders from cholecystectomy patients in kathmandu, Nepal. PLoS ONE 2012; 7(10): e47342."
164,2009,22,3,1132,South Asia,South Asia,Nepal,proportion,0,47,0.001,2.13E-05,2,Karki (2013),"Karki AB, Bhatta DR, Shrestha B, et al. Higher nalidixic acid resistance pattern of Salmonella isolates from enteric fever patients in kathmandu model hospital Nepal. Res J Pharm Biol Chem Sci 2013; 4(2): 1687-93."
164,2009,22,3,5064,South Asia,South Asia,Nepal,proportion,0,242,0.0041,1.69E-05,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2010,22,3,1093,South Asia,South Asia,Nepal,proportion,0,86,0.001,1.16E-05,2,Koirala (2013),"Koirala S, Basnyat B, Arjyal A, et al. Gatifloxacin versus ofloxacin for the treatment of uncomplicated enteric fever in Nepal: an open-label, randomized, controlled trial. PLoS Negl Trop Dis 2013; 7(10): e2523."
164,2010,22,3,5064,South Asia,South Asia,Nepal,proportion,0,394,0.001,2.54E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2011,22,3,275,South Asia,South Asia,Nepal,proportion,0,31,0.001,3.22E-05,2,Raza (2012),"Raza S, Tamrakar R, Bhatt CP, Joshi SK. Antimicrobial susceptibility patterns of Salmonella Typhi and Salmonella ParaTyphi A in a tertiary care hospital. J Nepal Health Res Counc 2012; 10(22): 214-7."
164,2011,22,3,2806,South Asia,South Asia,Nepal,proportion,0,23,0.0435,0.001809033,2,Adhikari (2012),"Adhikari D, Acharya D, Shrestha P, Amatya R. Ciprofloxacin susceptibility of Salmonella enteric serovar Typhi and ParaTyphi A from blood samples of suspected enteric fever patients. International Journal of Infection and Microbiology 2012; 1(1): 9-13."
164,2011,22,3,593,South Asia,South Asia,Nepal,proportion,0,15,0.001,6.66E-05,2,Joshi (2011),"Joshi BG, Keyal K, Pandey R, Shrestha BM. Clinical profile and sensitivity pattern of Salmonella serotypes in children: A hospital based study. Journal of Nepal Paediatric Society 2011; 31(3): 180-3."
164,2011,22,3,5064,South Asia,South Asia,Nepal,proportion,0,328,0.001,3.05E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2012,22,3,5064,South Asia,South Asia,Nepal,proportion,0,256,0.001,3.90E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2012,22,3,1895,South Asia,South Asia,Nepal,proportion,0,30,0.001,3.33E-05,2,Chand (2014),"Chand HJ, Rijal KR, Neupane B, Sharma VK, Jha B. Re-emergence of susceptibility to conventional first line drugs in Salmonella isolates from enteric fever patients in Nepal. J Infect Dev Ctries 2014; 8(11): 1483-7."
164,2013,22,3,5064,South Asia,South Asia,Nepal,proportion,0,142,0.001,7.04E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2013,22,3,5104,South Asia,South Asia,Nepal,proportion,0,42,0.001,2.38E-05,2,Petersiel (2018),"Petersiel N, Shresta S, Tamrakar R, et al. The epidemiology of typhoid fever in the Dhulikhel area, Nepal: A prospective cohort study.PLoS ONE 2018;13 (9) (no pagination)(e0204479):"
164,2014,22,3,5064,South Asia,South Asia,Nepal,proportion,0,127,0.001,7.87E-06,2,Zellweger (2017),"Zellweger RM, Basnyat B, Shrestha P, et al. A 23-year retrospective investigation of Salmonella Typhi and Salmonella ParaTyphi isolated in a tertiary Kathmandu hospital.PLoS Neglected Tropical Diseases [electronic resource] 2017;11(11):e0006051"
164,2015,22,3,2979,South Asia,South Asia,Nepal,proportion,0,35,0.001,2.85E-05,2,Gurung (2017),"Gurung B, Pandey S, Shah DK, et al. Antibiogram pattern of Salmonella in blood samples of enteric fever patients at lalitpur, nepal. Asian Pac J Trop Dis 2017; 7(1): 21-4."
164,2015,22,3,5130,South Asia,South Asia,Nepal,proportion,0,22,0.001,4.54E-05,3,Andrews (2018),"Andrews JR, Qamar FN, Charles RC and Ryan ET. Extensively Drug-Resistant Typhoid - Are Conjugate Vaccines Arriving Just in Time?New England Journal of Medicine 2018;379(16):1493-1495"
164,2015,22,3,2913,South Asia,South Asia,Nepal,proportion,0,23,0.001,4.34E-05,3,Sherchan(2017),"Sherchan JB, Morita M, Matono T, et al. Molecular and Clinical Epidemiology of Salmonella ParaTyphi A Isolated from Patients with Bacteremia in Nepal. Am J Trop Med Hyg 2017; 09: 09."
164,2016,22,3,5049,South Asia,South Asia,Nepal,proportion,0,83,0.001,1.20E-05,2,Bhetwal (2017),"Bhetwal A, Maharjan A, Khanal PR and Parajuli NP. Enteric Fever Caused by Salmonella enterica Serovars with Reduced Susceptibility of Fluoroquinolones at a Community Based Teaching Hospital of Nepal.International Journal of Microbiology 2017;2017(2869458"
164,2016,22,3,2958,South Asia,South Asia,Nepal,proportion,0,14,0.001,7.14E-05,2,Khanal (2017),"Khanal PR, Satyal D, Bhetwal A, et al. Renaissance of conventional first-line antibiotics in Salmonella enterica clinical isolates: Assessment of MICs for therapeutic antimicrobials in enteric fever cases from Nepal. Biomed Res Int 2017; 2017: 2868143."
164,2016,22,3,5073,South Asia,South Asia,Nepal,proportion,0,5,0.001,0.0001998,2,Britto (2018),"Britto CD, Dyson ZA, Duchene S, et al. Laboratory and molecular surveillance of paediatric typhoidal Salmonella in Nepal: Antimicrobial resistance and implications for vaccine policy.PLoS Neglected Tropical Diseases [electronic resource] 2018;12(4):e0006408"
165,1990,22,3,2787,South Asia,South Asia,Pakistan,proportion,1,30,0.001,3.33E-05,2,Karamat (1996),"Karamat K, Butt T, Hannan A, et al. Problem of multi-drug resistant typhoid fever in Rawalpindi/Islamabad area. Pak Armed Forces Med J 1996; 46(2): 48-54."
165,1991,22,3,2787,South Asia,South Asia,Pakistan,proportion,1,39,0.001,2.56E-05,2,Karamat (1996),"Karamat K, Butt T, Hannan A, et al. Problem of multi-drug resistant typhoid fever in Rawalpindi/Islamabad area. Pak Armed Forces Med J 1996; 46(2): 48-54."
165,1992,22,3,2787,South Asia,South Asia,Pakistan,proportion,0,44,0.001,2.27E-05,2,Karamat (1996),"Karamat K, Butt T, Hannan A, et al. Problem of multi-drug resistant typhoid fever in Rawalpindi/Islamabad area. Pak Armed Forces Med J 1996; 46(2): 48-54."
165,1993,22,3,846,South Asia,South Asia,Pakistan,proportion,0,27,0.0741,0.002541081,2,Rehman(1994),"Rehman N, Ahmed SI. Emergence of multi-drug resistance among beta-lactamase producing Salmonella. J Pak Med Assoc 1994; 44(11): 253-5."
165,1993,22,3,2787,South Asia,South Asia,Pakistan,proportion,0,82,0.001,1.22E-05,2,Karamat (1996),"Karamat K, Butt T, Hannan A, et al. Problem of multi-drug resistant typhoid fever in Rawalpindi/Islamabad area. Pak Armed Forces Med J 1996; 46(2): 48-54."
165,1994,22,3,1771,South Asia,South Asia,Pakistan,proportion,0,14,0.001,7.14E-05,2,Mirza (1995),"Mirza SH, Beeching NJ, Hart CA. The prevalence and clinical features of multi-drug resistant Salmonella Typhi infections in Baluchistan, Pakistan. Ann Trop Med Parasitol 1995; 89(5): 515-9."
165,1994,22,3,2408,South Asia,South Asia,Pakistan,proportion,0,50,0.1,0.0018,2,Hafiz (1998),"Hafiz S, Habib F, Ahmad N, Haq I, Husain R. Typhoid fevers: treatment with lomefloxacin. J Pak Med Assoc 1998; 48(6): 168-70."
